Time_s   Intensity_dB
44.407437   21.910894
44.414104   22.042245
44.420771   22.428875
44.427437   25.164484
44.434104   35.427932
44.440771   41.826200
44.447437   43.370979
44.454104   40.934010
44.460771   36.307863
44.467437   32.221762
44.474104   30.202198
44.480771   29.346145
44.487437   28.744759
44.494104   28.103599
44.500771   26.863356
44.507437   25.284267
44.514104   24.156101
44.520771   23.085463
44.527437   22.106075
44.534104   21.802110
44.540771   21.360667
44.547437   20.654114
44.554104   20.574571
44.560771   20.830592
44.567437   20.914550
44.574104   21.040857
44.580771   20.897898
44.587437   20.804445
44.594104   20.898756
44.600771   24.294546
44.607437   34.840136
44.614104   41.079095
44.620771   42.368102
44.627437   39.460968
44.634104   34.430993
44.640771   31.312518
44.647437   30.817172
44.654104   31.360404
44.660771   30.855967
44.667437   28.927156
44.674104   26.626631
44.680771   24.923270
44.687437   23.537469
44.694104   22.953009
44.700771   22.594123
44.707437   21.629616
44.714104   21.072985
44.720771   21.137748
44.727437   20.830396
44.734104   20.981186
44.740771   21.197620
44.747437   21.802466
44.754104   22.463431
44.760771   22.731778
44.767437   23.214516
44.774104   23.257682
44.780771   22.702217
44.787437   21.867410
44.794104   22.705717
44.800771   25.401314
44.807437   27.375996
44.814104   28.335547
44.820771   28.563560
44.827437   28.112270
44.834104   28.486590
44.840771   29.999293
44.847437   34.086728
44.854104   41.690633
44.860771   45.386851
44.867437   44.421076
44.874104   39.677097
44.880771   35.618290
44.887437   34.826719
44.894104   33.881819
44.900771   32.839873
44.907437   31.672363
44.914104   30.079142
44.920771   28.591545
44.927437   27.136895
44.934104   25.400752
44.940771   23.973907
44.947437   23.260968
44.954104   22.482962
44.960771   21.728996
44.967437   21.374183
44.974104   20.750044
44.980771   20.446736
44.987437   21.012452
44.994104   21.592997
45.000771   21.429564
45.007437   20.594728
45.014104   20.368220
45.020771   20.463049
45.027437   20.291317
45.034104   19.992758
45.040771   19.646664
45.047437   19.601653
45.054104   20.524415
45.060771   20.967056
45.067437   20.819522
45.074104   20.860918
45.080771   20.870814
45.087437   21.390551
45.094104   23.391659
45.100771   27.157790
45.107437   29.895032
45.114104   33.644549
45.120771   40.736730
45.127437   44.413153
45.134104   43.781462
45.140771   39.485071
45.147437   34.530185
45.154104   33.017865
45.160771   33.501878
45.167437   33.318859
45.174104   31.732531
45.180771   30.211775
45.187437   28.747392
45.194104   26.785156
45.200771   25.122088
45.207437   23.946836
45.214104   23.039966
45.220771   22.253157
45.227437   21.581046
45.234104   21.450121
45.240771   21.230592
45.247437   20.633234
45.254104   20.947273
45.260771   21.420441
45.267437   21.461879
45.274104   21.824343
45.280771   21.874981
45.287437   22.081698
45.294104   22.263611
45.300771   21.742575
45.307437   21.147491
45.314104   20.939108
45.320771   20.960709
45.327437   20.750212
45.334104   20.537901
45.340771   20.255844
45.347437   19.869669
45.354104   19.920440
45.360771   20.584981
45.367437   21.333227
45.374104   22.515461
45.380771   32.317950
45.387437   41.509472
45.394104   45.469590
45.400771   44.774717
45.407437   40.340645
45.414104   36.453272
45.420771   35.310858
45.427437   34.677616
45.434104   35.817573
45.440771   35.555411
45.447437   32.678093
45.454104   29.587865
45.460771   27.908211
45.467437   26.636226
45.474104   26.252576
45.480771   26.124095
45.487437   25.349130
45.494104   24.468893
45.500771   23.981774
45.507437   23.521871
45.514104   23.340906
45.520771   23.317692
45.527437   23.573041
45.534104   24.085770
45.540771   24.256438
45.547437   24.186842
45.554104   24.308698
45.560771   24.419834
45.567437   24.523269
45.574104   24.392339
45.580771   24.418508
45.587437   24.238682
45.594104   23.729951
45.600771   23.481462
45.607437   23.235723
45.614104   23.157739
45.620771   23.394022
45.627437   23.435044
45.634104   23.077718
45.640771   22.994774
45.647437   23.039444
45.654104   22.728130
45.660771   23.030609
45.667437   30.977980
45.674104   40.502865
45.680771   44.912204
45.687437   44.667176
45.694104   40.729362
45.700771   36.596661
45.707437   35.232411
45.714104   33.783244
45.720771   34.340913
45.727437   35.323349
45.734104   33.681730
45.740771   30.485603
45.747437   28.260906
45.754104   27.141759
45.760771   27.132564
45.767437   27.597348
45.774104   27.882937
45.780771   27.908906
45.787437   27.816778
45.794104   28.297357
45.800771   28.923263
45.807437   28.484644
45.814104   27.325660
45.820771   26.693092
45.827437   26.398229
45.834104   26.052318
45.840771   25.816859
45.847437   25.425354
45.854104   25.251386
45.860771   25.220800
45.867437   24.904642
45.874104   24.516050
45.880771   24.262749
45.887437   24.366414
45.894104   24.641641
45.900771   24.613492
45.907437   24.357647
45.914104   23.889946
45.920771   23.276066
45.927437   22.824776
45.934104   27.593854
45.940771   37.461297
45.947437   42.712950
45.954104   43.222603
45.960771   39.802111
45.967437   35.618530
45.974104   34.548763
45.980771   33.382400
45.987437   32.401377
45.994104   33.642958
46.000771   33.060247
46.007437   29.867646
46.014104   27.173746
46.020771   25.562890
46.027437   23.948357
46.034104   23.223755
46.040771   23.003076
46.047437   22.332762
46.054104   21.905002
46.060771   21.587074
46.067437   21.013841
46.074104   21.354700
46.080771   22.250981
46.087437   22.510816
46.094104   22.296284
46.100771   21.882215
46.107437   21.685114
46.114104   21.333658
46.120771   21.377240
46.127437   22.011565
46.134104   22.141163
46.140771   21.821839
46.147437   21.352877
46.154104   21.059426
46.160771   21.105972
46.167437   21.218609
46.174104   21.310889
46.180771   21.427189
46.187437   22.158632
46.194104   22.239808
46.200771   26.915658
46.207437   37.435333
46.214104   43.163826
46.220771   44.217210
46.227437   41.519003
46.234104   36.898495
46.240771   33.107902
46.247437   30.702902
46.254104   29.469805
46.260771   28.773978
46.267437   27.857508
46.274104   26.563496
46.280771   25.241725
46.287437   24.412733
46.294104   24.133115
46.300771   23.707546
46.307437   23.133152
46.314104   22.599079
46.320771   22.442729
46.327437   22.329502
46.334104   22.492195
46.340771   22.517272
46.347437   26.468766
46.354104   36.879677
46.360771   42.684795
46.367437   43.585480
46.374104   40.289051
46.380771   35.268896
46.387437   33.026613
46.394104   32.343141
46.400771   32.813297
46.407437   31.741136
46.414104   29.010105
46.420771   27.259548
46.427437   25.849536
46.434104   24.671912
46.440771   23.816547
46.447437   22.679774
46.454104   21.607578
46.460771   21.113893
46.467437   20.836745
46.474104   20.993704
46.480771   21.621342
46.487437   21.300944
46.494104   20.209146
46.500771   19.881804
46.507437   20.040830
46.514104   20.074593
46.520771   19.999095
46.527437   19.886334
46.534104   20.025356
46.540771   20.043148
46.547437   19.773929
46.554104   19.112499
46.560771   18.806495
46.567437   18.909916
46.574104   20.057528
46.580771   21.256522
46.587437   21.003721
46.594104   20.019887
46.600771   26.380496
46.607437   38.626039
46.614104   45.286011
46.620771   46.953176
46.627437   44.271687
46.634104   38.694351
46.640771   34.645110
46.647437   33.283010
46.654104   33.513750
46.660771   33.008212
46.667437   31.031229
46.674104   29.183938
46.680771   27.659761
46.687437   26.409318
46.694104   25.788549
46.700771   24.991926
46.707437   23.739219
46.714104   22.808219
46.720771   22.832260
46.727437   22.615963
46.734104   22.236291
46.740771   22.229191
46.747437   22.124422
46.754104   22.525045
46.760771   22.799899
46.767437   22.128078
46.774104   21.644634
46.780771   21.989330
46.787437   23.313711
46.794104   24.669225
46.800771   25.241761
46.807437   25.099086
46.814104   24.447270
46.820771   23.691652
46.827437   23.501292
46.834104   24.032945
46.840771   25.010038
46.847437   30.260345
46.854104   39.705453
46.860771   44.737141
46.867437   45.186177
46.874104   41.761237
46.880771   37.534365
46.887437   36.500500
46.894104   36.203516
46.900771   36.027315
46.907437   35.641760
46.914104   34.307860
46.920771   31.937206
46.927437   29.891197
46.934104   28.768372
46.940771   28.136715
46.947437   27.394285
46.954104   26.150377
46.960771   24.702345
46.967437   23.927765
46.974104   23.572745
46.980771   23.074883
46.987437   22.397115
46.994104   21.807218
47.000771   21.791151
47.007437   21.736714
47.014104   21.317684
47.020771   20.830212
47.027437   20.503279
47.034104   20.668250
47.040771   20.984719
47.047437   21.451503
47.054104   22.055502
47.060771   22.109718
47.067437   21.964860
47.074104   22.697518
47.080771   23.510939
47.087437   23.216375
47.094104   21.958172
47.100771   20.703984
47.107437   20.487576
47.114104   21.036807
47.120771   29.711588
47.127437   39.727389
47.134104   44.570354
47.140771   44.824484
47.147437   41.181754
47.154104   36.235266
47.160771   34.422539
47.167437   34.513336
47.174104   33.940687
47.180771   31.516264
47.187437   29.424097
47.194104   28.378491
47.200771   27.264538
47.207437   25.853674
47.214104   24.593606
47.220771   23.845252
